"","GSM442574.CEL","GSM442574.CEL.gz","GSM442575.CEL","GSM442575.CEL.gz","GSM442576.CEL","GSM442576.CEL.gz","GSM442577.CEL","GSM442577.CEL.gz","GSM442578.CEL","GSM442578.CEL.gz","GSM442579.CEL","GSM442579.CEL.gz","GSM442580.CEL","GSM442580.CEL.gz"
"AF243438.CDS1.S1_s_at",4.83385431054432,4.83385431054432,4.53879447544234,4.53879447544234,4.46195569641924,4.46195569641924,4.38118817764134,4.38118817764134,4.75355718922376,4.75355718922376,4.21053932969861,4.21053932969861,4.64288974845172,4.64288974845172
"AF243438.CDS10.S1_s_at",2.62153438935857,2.62153438935857,2.74243812191588,2.74243812191588,2.64428534687178,2.64428534687178,2.74243812191588,2.74243812191588,3.06891129207718,3.06891129207718,2.70687692060486,2.70687692060486,2.70687692060486,2.70687692060486
"AF243438.CDS11.S1_s_at",3.23810423937834,3.23810423937834,3.41815919544457,3.41815919544457,3.23810423937834,3.23810423937834,3.23091474036894,3.23091474036894,3.3289310573311,3.3289310573311,3.02729243178364,3.02729243178364,3.39477460124647,3.39477460124647
"AF243438.CDS12.S1_s_at",2.97680312665021,2.97680312665021,2.84420846586582,2.84420846586582,2.87661911528218,2.87661911528218,2.97680312665021,2.97680312665021,3.21773781841243,3.21773781841243,2.93225990522669,2.93225990522669,2.97680312665021,2.97680312665021
"AF243438.CDS13.S1_s_at",4.2000886513084,4.2000886513084,4.2000886513084,4.2000886513084,4.25722711280231,4.25722711280231,4.2000886513084,4.2000886513084,3.95348666512046,3.95348666512046,4.26506449182003,4.26506449182003,4.42050750094149,4.42050750094149
"AF243438.CDS14.S1_s_at",3.02729243178364,3.02729243178364,3.01022857643115,3.01022857643115,3.10301188559605,3.10301188559605,3.02729243178364,3.02729243178364,2.91333316690444,2.91333316690444,3.02729243178364,3.02729243178364,3.03177857037932,3.03177857037932
"AF243438.CDS15.S1_s_at",4.02277957799428,4.02277957799428,3.83144787928986,3.83144787928986,4.05891963749025,4.05891963749025,3.96598566225925,3.96598566225925,3.96598566225925,3.96598566225925,3.96598566225925,3.96598566225925,3.67118953537043,3.67118953537043
"AF243438.CDS16.S1_s_at",2.72700166597819,2.72700166597819,2.78850896894179,2.78850896894179,2.83584271888833,2.83584271888833,2.78850896894179,2.78850896894179,2.77569532978832,2.77569532978832,2.878178831571,2.878178831571,2.78014736293835,2.78014736293835
"AF243438.CDS17.S1_s_at",2.52213463755246,2.52213463755246,2.52213463755246,2.52213463755246,2.52213463755246,2.52213463755246,2.49977774166284,2.49977774166284,2.23043246534598,2.23043246534598,2.52213463755246,2.52213463755246,2.56827521937,2.56827521937
"AF243438.CDS18.S1_s_at",3.07370854393989,3.07370854393989,2.80548613976649,2.80548613976649,2.87822126864135,2.87822126864135,2.72183892271064,2.72183892271064,3.00348926943957,3.00348926943957,2.92372752321021,2.92372752321021,2.70440021237332,2.70440021237332
"AF243438.CDS19.S1_s_at",2.87547219202991,2.87547219202991,2.40045923084555,2.40045923084555,2.39582318642363,2.39582318642363,2.98741813385491,2.98741813385491,2.49537299293777,2.49537299293777,2.80835368549318,2.80835368549318,2.70722101692226,2.70722101692226
"AF243438.CDS2.S1_s_at",5.59445226058231,5.59445226058231,5.41674685606627,5.41674685606627,5.6817858826856,5.6817858826856,5.52020685040427,5.52020685040427,5.60272230056067,5.60272230056067,5.71735144213895,5.71735144213895,5.28037523910554,5.28037523910554
"AF243438.CDS20.S1_s_at",2.52213463755246,2.52213463755246,2.6621983949281,2.6621983949281,2.6621983949281,2.6621983949281,2.66436546615544,2.66436546615544,2.5415705345233,2.5415705345233,2.79319240753688,2.79319240753688,2.79979856555668,2.79979856555668
"AF243438.CDS21.S1_s_at",3.67683442751553,3.67683442751553,3.66000247537008,3.66000247537008,3.72556895959789,3.72556895959789,3.67095174517367,3.67095174517367,3.67095174517367,3.67095174517367,3.67095174517367,3.67095174517367,3.728246905711,3.728246905711
"AF243438.CDS22.S1_s_at",3.96598566225925,3.96598566225925,3.95873727090611,3.95873727090611,3.89580772190772,3.89580772190772,4.24278979855966,4.24278979855966,4.58685947576797,4.58685947576797,4.12046393956161,4.12046393956161,4.07585767101087,4.07585767101087
"AF243438.CDS23.S1_s_at",2.82147233257024,2.82147233257024,2.61359779655493,2.61359779655493,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057,2.81442111257057
"AF243438.CDS24.S1_s_at",2.3259481760857,2.3259481760857,2.30026316745686,2.30026316745686,2.3259481760857,2.3259481760857,2.20013779727198,2.20013779727198,2.33077515025212,2.33077515025212,2.33038145856651,2.33038145856651,2.3259481760857,2.3259481760857
"AF243438.CDS25.S1_s_at",3.0773067621591,3.0773067621591,3.00444618409944,3.00444618409944,3.12075425561815,3.12075425561815,2.91803282451695,2.91803282451695,2.94534178842143,2.94534178842143,3.17231036190805,3.17231036190805,2.96305544651111,2.96305544651111
"AF243438.CDS26.S1_s_at",2.99990434786961,2.99990434786961,2.79972987850637,2.79972987850637,2.7461804368766,2.7461804368766,2.77505657851424,2.77505657851424,2.77968130101083,2.77968130101083,2.76052542643705,2.76052542643705,2.99152932499532,2.99152932499532
"AF243438.CDS27.S1_s_at",2.8435023759471,2.8435023759471,2.61359779655493,2.61359779655493,2.62976851391035,2.62976851391035,2.52922488213253,2.52922488213253,2.73937247319767,2.73937247319767,2.87535970806846,2.87535970806846,2.69352135521743,2.69352135521743
"AF243438.CDS28.S1_s_at",3.06281300757233,3.06281300757233,2.74861175451058,2.74861175451058,3.09723047332714,3.09723047332714,2.74861175451058,2.74861175451058,2.83584271888833,2.83584271888833,2.69251422310143,2.69251422310143,2.70247117269304,2.70247117269304
"AF243438.CDS29.S1_s_at",2.91803282451695,2.91803282451695,2.89665817431801,2.89665817431801,3.12075425561815,3.12075425561815,2.87488592614513,2.87488592614513,2.96143372985691,2.96143372985691,2.93297010017507,2.93297010017507,2.79972987850637,2.79972987850637
"AF243438.CDS3.S1_s_at",3.15781049478747,3.15781049478747,2.52213463755246,2.52213463755246,2.75306378766061,2.75306378766061,2.75306378766061,2.75306378766061,2.7994234578899,2.7994234578899,2.75306378766061,2.75306378766061,2.75306378766061,2.75306378766061
"AF243438.CDS30.S1_s_at",2.97680312665021,2.97680312665021,2.94953764234667,2.94953764234667,2.83115682501953,2.83115682501953,2.95494432986243,2.95494432986243,2.94953764234667,2.94953764234667,2.7913622950735,2.7913622950735,2.94953764234667,2.94953764234667
"AF243438.CDS31.S1_s_at",3.14081384428298,3.14081384428298,3.14456422089737,3.14456422089737,3.23179518527512,3.23179518527512,3.32262200322788,3.32262200322788,3.3376318129943,3.3376318129943,3.67237704113492,3.67237704113492,3.44662795788211,3.44662795788211
"AF243438.CDS32.S1_s_at",3.07556127300812,3.07556127300812,3.07556127300812,3.07556127300812,3.01783046454983,3.01783046454983,2.99141401742744,2.99141401742744,3.32010271586947,3.32010271586947,3.21063465405694,3.21063465405694,3.07556127300812,3.07556127300812
"AF243438.CDS33.S1_s_at",2.87623451442404,2.87623451442404,2.7507539666523,2.7507539666523,2.84273365028982,2.84273365028982,2.84273365028982,2.84273365028982,2.99240831273375,2.99240831273375,2.84273365028982,2.84273365028982,2.84273365028982,2.84273365028982
"AF243438.CDS34.S1_s_at",3.16112994166031,3.16112994166031,2.82523036290434,2.82523036290434,2.94793224931654,2.94793224931654,2.8627323244046,2.8627323244046,2.89553100071952,2.89553100071952,3.07056406984196,3.07056406984196,2.89553100071952,2.89553100071952
"AF243438.CDS35.S1_s_at",3.25363095773005,3.25363095773005,3.23915700700392,3.23915700700392,3.22789924820156,3.22789924820156,2.96940601990393,2.96940601990393,3.28035411192093,3.28035411192093,3.02843177931767,3.02843177931767,3.15363894132011,3.15363894132011
"AF243438.CDS36.S1_s_at",2.62584347130529,2.62584347130529,2.72154610509321,2.72154610509321,2.72700166597819,2.72700166597819,2.74001712384058,2.74001712384058,2.92710842041561,2.92710842041561,2.72253200075065,2.72253200075065,2.64827653593797,2.64827653593797
"AF243438.CDS37.S1_s_at",2.80985770339564,2.80985770339564,2.56705445641965,2.56705445641965,2.75306378766061,2.75306378766061,2.63600598868284,2.63600598868284,2.84180749206425,2.84180749206425,2.75306378766061,2.75306378766061,2.75306378766061,2.75306378766061
"AF243438.CDS38.S1_s_at",3.65641178790373,3.65641178790373,3.42683970415682,3.42683970415682,3.42683970415682,3.42683970415682,3.49059645554187,3.49059645554187,3.42683970415682,3.42683970415682,3.42683970415682,3.42683970415682,3.38275757724802,3.38275757724802
"AF243438.CDS4.S1_s_at",5.09447086451694,5.09447086451694,4.95487554476031,4.95487554476031,4.95487554476031,4.95487554476031,5.24961348587937,5.24961348587937,4.94030821358804,4.94030821358804,4.83629323968652,4.83629323968652,4.95487554476031,4.95487554476031
"AF243438.CDS41.S1_s_at",4.21409964158972,4.21409964158972,4.37372421989614,4.37372421989614,4.37372421989614,4.37372421989614,4.37372421989614,4.37372421989614,4.33500337414702,4.33500337414702,4.37372421989614,4.37372421989614,4.4262918558168,4.4262918558168
"AF243438.CDS42.S1_s_at",3.0383659616856,3.0383659616856,3.0383659616856,3.0383659616856,2.97402094283752,2.97402094283752,2.83494607418308,2.83494607418308,3.0383659616856,3.0383659616856,3.04849808152005,3.04849808152005,3.10087987554232,3.10087987554232
"AF243438.CDS43.S1_s_at",3.64589796117524,3.64589796117524,3.53922357699286,3.53922357699286,3.60298978631526,3.60298978631526,3.65689847030346,3.65689847030346,3.64099131491882,3.64099131491882,3.60298978631526,3.60298978631526,3.41595207521411,3.41595207521411
"AF243438.CDS44.S1_s_at",3.14081384428298,3.14081384428298,3.14081384428298,3.14081384428298,3.36275554099545,3.36275554099545,3.36962165799285,3.36962165799285,3.02018598387819,3.02018598387819,3.14626940516796,3.14626940516796,3.01155159201107,3.01155159201107
"AF243438.CDS45.S1_s_at",2.91803282451695,2.91803282451695,2.91803282451695,2.91803282451695,2.97679803986097,2.97679803986097,2.86215408401316,2.86215408401316,3.1279775163343,3.1279775163343,2.60982843134601,2.60982843134601,2.8481763378949,2.8481763378949
"AF243438.CDS46.S1_s_at",2.86934358302255,2.86934358302255,2.96006695481174,2.96006695481174,2.96006695481174,2.96006695481174,2.66971548124401,2.66971548124401,2.96006695481174,2.96006695481174,3.47312968922855,3.47312968922855,2.96006695481174,2.96006695481174
"AF243438.CDS47.S1_s_at",3.17419892325544,3.17419892325544,3.05761159195035,3.05761159195035,2.97843498262006,2.97843498262006,3.18035977019245,3.18035977019245,2.82204684885518,2.82204684885518,2.98274921036013,2.98274921036013,3.15065898572738,3.15065898572738
"AF243438.CDS48.S1_s_at",3.35658873279044,3.35658873279044,3.2039500402594,3.2039500402594,3.03991014237981,3.03991014237981,3.24732912552375,3.24732912552375,3.24732912552375,3.24732912552375,3.42899154224765,3.42899154224765,3.119577125837,3.119577125837
"AF243438.CDS49.S1_s_at",3.06138923316145,3.06138923316145,3.12075425561815,3.12075425561815,3.12631795256518,3.12631795256518,2.89058787740573,2.89058787740573,3.06138923316145,3.06138923316145,3.32103539771395,3.32103539771395,2.93319099999183,2.93319099999183
"AF243438.CDS5.S1_s_at",6.04217910869365,6.04217910869365,5.94542506054331,5.94542506054331,6.04217910869365,6.04217910869365,5.63699532400248,5.63699532400248,6.12663413678501,6.12663413678501,5.9619709359058,5.9619709359058,6.08524339919669,6.08524339919669
"AF243438.CDS50.S1_s_at",2.62735717278449,2.62735717278449,2.48112183514991,2.48112183514991,2.57021871129058,2.57021871129058,2.72718077057063,2.72718077057063,2.57021871129058,2.57021871129058,2.49055873971256,2.49055873971256,2.61799040661179,2.61799040661179
"AF243438.CDS51.S1_s_at",2.54482105108213,2.54482105108213,2.42809644494015,2.42809644494015,2.54482105108213,2.54482105108213,2.55022773859788,2.55022773859788,2.7033389590554,2.7033389590554,2.43347028123332,2.43347028123332,2.6427854526323,2.6427854526323
"AF243438.CDS52.S1_s_at",3.21670924497563,3.21670924497563,2.90550570604884,2.90550570604884,3.36178834768289,3.36178834768289,3.19372987711424,3.19372987711424,3.26822712354586,3.26822712354586,3.19372987711424,3.19372987711424,3.19372987711424,3.19372987711424
"AF243438.CDS53.S1_s_at",4.24384797448283,4.24384797448283,4.07896566084136,4.07896566084136,4.55163962323534,4.55163962323534,4.13853647469609,4.13853647469609,4.10591365645355,4.10591365645355,4.2690283420088,4.2690283420088,4.18969148984085,4.18969148984085
"AF243438.CDS54.S1_s_at",2.39921774524095,2.39921774524095,2.53198637868572,2.53198637868572,2.56219559541308,2.56219559541308,2.53198637868572,2.53198637868572,2.58793702446707,2.58793702446707,2.53198637868572,2.53198637868572,2.53198637868572,2.53198637868572
"AF243438.CDS55.S1_s_at",2.96529276038944,2.96529276038944,2.87432593651746,2.87432593651746,2.85752947211596,2.85752947211596,2.92073072320822,2.92073072320822,2.89553100071952,2.89553100071952,2.98274921036013,2.98274921036013,2.73667032458157,2.73667032458157
"AF243438.CDS56.S1_s_at",4.40393343662349,4.40393343662349,4.45688387115767,4.45688387115767,4.40393343662349,4.40393343662349,4.28034156151123,4.28034156151123,4.38386027551923,4.38386027551923,4.47582883680976,4.47582883680976,4.40393343662349,4.40393343662349
"AF243438.CDS57.S1_s_at",2.69563532605871,2.69563532605871,2.4803902359832,2.4803902359832,2.49828509130122,2.49828509130122,2.69563532605871,2.69563532605871,2.75784111400452,2.75784111400452,2.65461856386271,2.65461856386271,2.69563532605871,2.69563532605871
"AF243438.CDS58.S1_s_at",4.55004350718288,4.55004350718288,4.69425931007124,4.69425931007124,4.72702757504458,4.72702757504458,4.73248313592956,4.73248313592956,4.63300361414038,4.63300361414038,4.96880023101592,4.96880023101592,4.72702757504458,4.72702757504458
"AF243438.CDS59.S1_s_at",3.3104462149652,3.3104462149652,2.84129551057982,2.84129551057982,3.16490859482652,3.16490859482652,3.0284369562949,3.0284369562949,3.60143838617254,3.60143838617254,3.0284369562949,3.0284369562949,2.94953764234667,2.94953764234667
"AF243438.CDS6.S1_s_at",3.07855897726797,3.07855897726797,3.01863306731678,3.01863306731678,3.1651870288952,3.1651870288952,2.96047673181519,2.96047673181519,3.32956710694568,3.32956710694568,3.07855897726797,3.07855897726797,3.13912555307744,3.13912555307744
"AF243438.CDS60.S1_s_at",5.09447086451694,5.09447086451694,5.07546117494713,5.07546117494713,5.09447086451694,5.09447086451694,5.09447086451694,5.09447086451694,5.18245491499434,5.18245491499434,5.21477795674164,5.21477795674164,5.09447086451694,5.09447086451694
"AF243438.CDS61.S1_s_at",2.6658365194995,2.6658365194995,2.74199907004808,2.74199907004808,2.74199907004808,2.74199907004808,2.74199907004808,2.74199907004808,2.74199907004808,2.74199907004808,2.95676196969057,2.95676196969057,2.74199907004808,2.74199907004808
"AF243438.CDS62.S1_s_at",4.56893106096472,4.56893106096472,4.54397939976587,4.54397939976587,4.6277906240307,4.6277906240307,4.63646668392618,4.63646668392618,4.54109711405171,4.54109711405171,4.6993636915151,4.6993636915151,4.55222779546937,4.55222779546937
"AF243438.CDS63.S1_s_at",2.82147233257024,2.82147233257024,2.80026726836818,2.80026726836818,2.82147233257024,2.82147233257024,2.872298883143,2.872298883143,2.7820169629077,2.7820169629077,3.07044269318356,3.07044269318356,2.82147233257024,2.82147233257024
"AF243438.CDS64.S1_s_at",3.37136180163459,3.37136180163459,2.93371921310084,2.93371921310084,3.01783046454983,3.01783046454983,3.46125248632997,3.46125248632997,2.90425348490761,2.90425348490761,2.9381704929718,2.9381704929718,3.06592656071343,3.06592656071343
"AF243438.CDS65.S1_s_at",3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.30789570133322,3.66676901469964,3.66676901469964
"AF243438.CDS66.S1_s_at",3.02906925285047,3.02906925285047,2.92710842041561,2.92710842041561,2.92710842041561,2.92710842041561,2.92789176072023,2.92789176072023,2.92710842041561,2.92710842041561,2.92710842041561,2.92710842041561,2.82808238428284,2.82808238428284
"AF243438.CDS67.S1_s_at",3.027921250646,3.027921250646,2.79972987850637,2.79972987850637,2.79972987850637,2.79972987850637,2.79972987850637,2.79972987850637,2.62750587539905,2.62750587539905,2.75470725651221,2.75470725651221,2.79972987850637,2.79972987850637
"AF243438.CDS68.S1_s_at",4.55723847074509,4.55723847074509,4.42459410073111,4.42459410073111,4.46126649220729,4.46126649220729,4.54494618430736,4.54494618430736,4.54494618430736,4.54494618430736,4.54494618430736,4.54494618430736,4.54494618430736,4.54494618430736
"AF243438.CDS69.S1_s_at",2.79972987850637,2.79972987850637,2.79972987850637,2.79972987850637,2.65778493655782,2.65778493655782,2.85399462210954,2.85399462210954,2.79972987850637,2.79972987850637,2.79972987850637,2.79972987850637,2.99948824265443,2.99948824265443
"AF243438.CDS70.S1_s_at",3.8236898713825,3.8236898713825,3.73817869078175,3.73817869078175,3.66000247537008,3.66000247537008,3.60297538062004,3.60297538062004,3.66000247537008,3.66000247537008,3.49312357840171,3.49312357840171,3.66000247537008,3.66000247537008
"AF243438.CDS71.S1_s_at",2.73815587780321,2.73815587780321,2.78850896894179,2.78850896894179,2.82751726422489,2.82751726422489,2.66773007056456,2.66773007056456,2.78850896894179,2.78850896894179,2.78850896894179,2.78850896894179,2.78850896894179,2.78850896894179
"AF243438.CDS72.S1_s_at",3.65783801872391,3.65783801872391,3.72813376658957,3.72813376658957,3.65328804823676,3.65328804823676,3.60274408997118,3.60274408997118,3.65328804823676,3.65328804823676,3.52464968303327,3.52464968303327,3.73895206238436,3.73895206238436
"AF243438.CDS73.S1_s_at",2.38752666688821,2.38752666688821,2.39921774524095,2.39921774524095,2.39921774524095,2.39921774524095,2.39921774524095,2.39921774524095,2.2899462580731,2.2899462580731,2.43793859099007,2.43793859099007,2.39921774524095,2.39921774524095
"AF243438.CDS74.S1_s_at",2.73197258052945,2.73197258052945,2.73742814141443,2.73742814141443,2.73742814141443,2.73742814141443,2.7373792680452,2.7373792680452,2.78850896894179,2.78850896894179,2.73742814141443,2.73742814141443,2.73742814141443,2.73742814141443
"AF243438.CDS8.S1_s_at",5.25392417630732,5.25392417630732,5.46068138437134,5.46068138437134,5.30948929990136,5.30948929990136,5.22502297124076,5.22502297124076,5.33545030323948,5.33545030323948,5.25392417630732,5.25392417630732,5.14483387995477,5.14483387995477
"AF243438.CDS83.S1_s_at",3.4273947754971,3.4273947754971,3.1281043681999,3.1281043681999,3.40933333448054,3.40933333448054,2.98140051788988,2.98140051788988,3.05320982685501,3.05320982685501,3.2367754698858,3.2367754698858,3.2000069204057,3.2000069204057
"AF243438.CDS84.S1_s_at",2.91803282451695,2.91803282451695,3.00786129982433,3.00786129982433,2.92348838540193,2.92348838540193,2.92348838540193,2.92348838540193,2.96984805563123,2.96984805563123,2.88247162320594,2.88247162320594,2.92348838540193,2.92348838540193
"AF243438.CDS85.S1_s_at",3.00015737532183,3.00015737532183,3.0280043901852,3.0280043901852,3.20640224487797,3.20640224487797,3.12872797366188,3.12872797366188,3.24384529318149,3.24384529318149,3.12872797366188,3.12872797366188,2.99851595741951,2.99851595741951
"AF243438.CDS86.S1_s_at",4.44323533153086,4.44323533153086,4.20678884488881,4.20678884488881,4.16733347522628,4.16733347522628,4.20678884488881,4.20678884488881,4.18062279781965,4.18062279781965,4.56534304613326,4.56534304613326,4.08163136390807,4.08163136390807
"AF243438.CDS87.S1_s_at",2.76732008854805,2.76732008854805,2.91127121751599,2.91127121751599,2.90020649990346,2.90020649990346,2.87379005278108,2.87379005278108,2.96753233302808,2.96753233302808,3.02729243178364,3.02729243178364,2.91127121751599,2.91127121751599
"AF243438.CDS88.S1_s_at",3.71488832258678,3.71488832258678,3.72813376658957,3.72813376658957,3.74517740072033,3.74517740072033,3.74517740072033,3.74517740072033,3.59645054388994,3.59645054388994,3.99360028759866,3.99360028759866,3.93934466839813,3.93934466839813
"AF243438.CDS9.S1_s_at",3.37894963371295,3.37894963371295,3.2367754698858,3.2367754698858,3.2367754698858,3.2367754698858,3.2367754698858,3.2367754698858,3.35684407656389,3.35684407656389,3.04924607417718,3.04924607417718,3.2367754698858,3.2367754698858
"AF243438.CDS90.S1_s_at",3.94603966780459,3.94603966780459,4.10552372347725,4.10552372347725,3.94603966780459,3.94603966780459,3.90442080751105,3.90442080751105,3.71177200564427,3.71177200564427,4.15165652833733,4.15165652833733,4.00324141056289,4.00324141056289
"AF243438.CDS91.S1_s_at",2.92753870858458,2.92753870858458,3.15055143467521,3.15055143467521,3.01783046454983,3.01783046454983,3.15055143467521,3.15055143467521,3.39197037823891,3.39197037823891,2.9472798231311,2.9472798231311,3.32302953867976,3.32302953867976
"AF243438.CDS92.S1_s_at",3.40013162797703,3.40013162797703,3.41387366499125,3.41387366499125,3.36275554099545,3.36275554099545,3.379482938509,3.379482938509,3.36275554099545,3.36275554099545,3.28116447536136,3.28116447536136,3.36275554099545,3.36275554099545
"AF243438.CDS93.S1_s_at",3.1997456682679,3.1997456682679,3.04025509256621,3.04025509256621,2.82144175877141,2.82144175877141,3.11106812819767,3.11106812819767,3.11961862606347,3.11961862606347,3.3015717033586,3.3015717033586,3.22195389203684,3.22195389203684
"AF243438.CDS94.S1_s_at",3.8889786148999,3.8889786148999,3.76738742321135,3.76738742321135,3.72775898142718,3.72775898142718,3.9428872988881,3.9428872988881,3.8889786148999,3.8889786148999,3.9717879059451,3.9717879059451,3.8889786148999,3.8889786148999
"AF243438.CDS95.S1_s_at",2.70101507542473,2.70101507542473,2.57021871129058,2.57021871129058,2.70101507542473,2.70101507542473,2.70101507542473,2.70101507542473,2.70101507542473,2.70101507542473,2.74280760427393,2.74280760427393,2.70101507542473,2.70101507542473
"AF243438.CDS96.S1_s_at",3.14806327719505,3.14806327719505,3.21699401958988,3.21699401958988,3.13058066000739,3.13058066000739,3.07992455570019,3.07992455570019,3.08637267169108,3.08637267169108,3.13058066000739,3.13058066000739,3.13058066000739,3.13058066000739
"AF243438.CDS97.S1_s_at",2.74415786203771,2.74415786203771,3.20410764230713,3.20410764230713,2.84273365028982,2.84273365028982,2.53198637868572,2.53198637868572,2.833271683056,2.833271683056,2.84273365028982,2.84273365028982,2.74415786203771,2.74415786203771
"AF243438.CDS98.S1_s_at",2.60683770703381,2.60683770703381,2.34976888808441,2.34976888808441,2.35522444896939,2.35522444896939,2.66792282906898,2.66792282906898,2.61799040661179,2.61799040661179,2.84273365028982,2.84273365028982,2.65050415257865,2.65050415257865
"AF243438.CDS99.S1_at",4.4071298422779,4.4071298422779,4.35141489248539,4.35141489248539,4.30450461378262,4.30450461378262,4.30527431066784,4.30527431066784,4.35141489248539,4.35141489248539,4.35141489248539,4.35141489248539,4.36187116502242,4.36187116502242
"AF243438.CDS99.S1_s_at",3.28394696533039,3.28394696533039,3.18333031991487,3.18333031991487,3.36275554099545,3.36275554099545,3.36275554099545,3.36275554099545,3.36275554099545,3.36275554099545,3.50511896083178,3.50511896083178,3.48496142256473,3.48496142256473
"AF262571.CDS1.S1_s_at",3.14081384428298,3.14081384428298,3.19985508694747,3.19985508694747,3.14081384428298,3.14081384428298,3.14081384428298,3.14081384428298,3.14081384428298,3.14081384428298,3.25978099689866,3.25978099689866,3.14081384428298,3.14081384428298
"AFFX-BioB-3_at",8.23113779837503,8.23113779837503,8.27569142764504,8.27569142764504,8.02597328537854,8.02597328537854,7.90107064071622,7.90107064071622,8.08813847840587,8.08813847840587,8.11533163957661,8.11533163957661,8.17989933599894,8.17989933599894
"AFFX-BioB-5_at",8.44726727595343,8.44726727595343,8.36006692298979,8.36006692298979,8.11675257105408,8.11675257105408,8.00685504508472,8.00685504508472,8.2387514751843,8.2387514751843,8.2866142399852,8.2866142399852,8.28850417107745,8.28850417107745
"AFFX-BioB-M_at",8.85474116602584,8.85474116602584,8.87961240705329,8.87961240705329,8.44574170402085,8.44574170402085,8.47666779600473,8.47666779600473,8.59872803790067,8.59872803790067,8.49252921055339,8.49252921055339,8.59613108553265,8.59613108553265
"AFFX-BioC-3_at",10.0048716159136,10.0048716159136,9.91880434926989,9.91880434926989,9.75901070958022,9.75901070958022,9.75652942632185,9.75652942632185,9.87450984040273,9.87450984040273,9.91473809108448,9.91473809108448,9.98998148211681,9.98998148211681
"AFFX-BioC-5_at",9.44236006634808,9.44236006634808,9.47565575316089,9.47565575316089,9.14906784790106,9.14906784790106,9.15730375990767,9.15730375990767,9.28101198403181,9.28101198403181,9.30419840479608,9.30419840479608,9.41873148074611,9.41873148074611
"AFFX-BioDn-3_at",12.060165412595,12.060165412595,12.1082342078086,12.1082342078086,11.9602303953717,11.9602303953717,11.9240380241466,11.9240380241466,11.9704622449949,11.9704622449949,12.0652307453805,12.0652307453805,12.1261333703587,12.1261333703587
"AFFX-BioDn-5_at",10.5525551727518,10.5525551727518,10.7403499243175,10.7403499243175,10.358529701487,10.358529701487,10.4134772260163,10.4134772260163,10.4495271401329,10.4495271401329,10.51853844779,10.51853844779,10.6590062387541,10.6590062387541
"AFFX-CreX-3_at",13.2061873520055,13.2061873520055,13.2253832693702,13.2253832693702,13.1607258104347,13.1607258104347,13.0548391035028,13.0548391035028,13.1940641617045,13.1940641617045,13.142036858784,13.142036858784,13.3128445714689,13.3128445714689
"AFFX-CreX-5_at",12.7276449790844,12.7276449790844,12.8507137095048,12.8507137095048,12.7089698319731,12.7089698319731,12.6091549732271,12.6091549732271,12.7353013387188,12.7353013387188,12.7719681383321,12.7719681383321,12.835810931812,12.835810931812
"AFFX-DapX-3_at",10.7364065735405,10.7364065735405,10.7073939414859,10.7073939414859,10.3345561499914,10.3345561499914,10.5607746772794,10.5607746772794,10.6123849388856,10.6123849388856,10.4688205050488,10.4688205050488,10.9025417325945,10.9025417325945
"AFFX-DapX-5_at",8.8444902762016,8.8444902762016,8.8940040997284,8.8940040997284,8.46055692860237,8.46055692860237,8.77046497609489,8.77046497609489,8.76752165032033,8.76752165032033,8.63642357842464,8.63642357842464,9.00154201342498,9.00154201342498
"AFFX-DapX-M_at",9.96622516336755,9.96622516336755,10.0036510556613,10.0036510556613,9.56310765890346,9.56310765890346,9.8379404691731,9.8379404691731,9.83689492564993,9.83689492564993,9.64260025162443,9.64260025162443,10.0330611853207,10.0330611853207
"AFFX-Gga-actin-3_at",10.7461210239555,10.7461210239555,10.5577974381508,10.5577974381508,10.3215769115994,10.3215769115994,10.5441431056456,10.5441431056456,10.3967941915396,10.3967941915396,9.24698552370601,9.24698552370601,10.0459345350366,10.0459345350366
"AFFX-Gga-actin-5_a_at",10.3767799828248,10.3767799828248,9.78280730155409,9.78280730155409,9.39158455825574,9.39158455825574,9.93295023154361,9.93295023154361,9.3577085988197,9.3577085988197,8.33057332991579,8.33057332991579,8.9323998481712,8.9323998481712
"AFFX-Gga-actin-M_at",11.3607782807488,11.3607782807488,10.7260591790389,10.7260591790389,10.4002056595921,10.4002056595921,10.9520362616516,10.9520362616516,10.3006120319375,10.3006120319375,9.37106002521228,9.37106002521228,9.87586920766632,9.87586920766632
"AFFX-Gga-ef1a-3_s_at",12.5764739415027,12.5764739415027,12.4303944908284,12.4303944908284,12.7111513875724,12.7111513875724,12.5964143345993,12.5964143345993,12.3926709227471,12.3926709227471,11.9855445914378,11.9855445914378,11.9247712622139,11.9247712622139
"AFFX-Gga-ef1a-5_s_at",9.9355275209081,9.9355275209081,10.1724459180368,10.1724459180368,10.1861535137297,10.1861535137297,10.0826155193764,10.0826155193764,9.95105023303224,9.95105023303224,9.6136533970225,9.6136533970225,9.67132317916266,9.67132317916266
